aaaa1111,14886,14732,4
aaaaa,17191,17029,4
aaab53,12301,12235,4
aaas789,17113,17022,4
aab27,7020,4694,4
aabb99,4705,4693,4
aad66,15072,7108,4
aakk168,12638,6255,4
aam633,13016,8360,4
aaokok,13341,1309,4
aas33,14672,7108,4
aas5678,7760,7108,4
aav666,17046,17045,4
ab006,3861,262,4
ab0088,16765,262,4
ab123,7048,7035,4
ab14,2579,657,4
ab201,11601,11600,4
ab2251,8362,8361,4
ab341,17162,17105,4
ab487,7792,7791,4
ab618,993,266,4
ab900,12207,12206,4
abb363,9274,8360,4
abb388,11748,8360,4
abb555,14801,14732,4
abc0611,12643,7998,4
abc13579,17114,17022,4
abc336,4712,4695,4
abc33988,16606,9250,4
abc528,7705,7704,4
abs001,7855,7807,4
ac221,11232,11227,4
ac240,14231,8360,4
ac326,7902,7901,4
ac342,17161,17105,4
ac703,116,115,4
ac725,13135,13134,4
ad123a,17108,17027,4
ad234,12098,12097,4
ad353,1501,455,4
ad355,3496,3339,4
ad913,13499,13498,4
add12,13515,7838,4
adw001,12690,12681,4
ae13,6238,6071,4
ae14,6237,6071,4
ae16,6236,6071,4
ae17,6235,6071,4
ae48,6232,6071,4
aee11,17324,17323,4
af001,1703,263,4
aff533,9297,8360,4
ag7377,7839,7837,4
ahh81,12211,12074,4
ahh82,12652,12074,4
ahh83,12663,12074,4
ahh84,13474,12074,4
ahh85,13020,12074,4
ak11,2588,1598,4
ak805,7044,7036,4
ak8811,13675,13674,4
aka55,8776,8341,4
aka66,8813,8341,4
akak1122,8246,8003,4
akk444,8885,8341,4
akk663,3572,3568,4
amm3326,9268,8360,4
amm620,14237,8360,4
amm623,14235,8360,4
an832,3570,3555,4
aq133,7729,7728,4
aqq838,1700,1597,4
aqwe1,7874,7870,4
as1111,8128,7917,4
as12,6576,6448,4
as20,16217,16148,4
as238,5720,5719,4
as32,16252,16148,4
as4600,14656,14620,4
as979,8258,979,4
as995,1186,979,4
asd662,17241,17104,4
asd9423,16913,16912,4
ash356,9769,9763,4
ass688,9276,8360,4
aw351,8415,8345,4
aw352,8422,8345,4
aw353,8425,8345,4
aw355,8429,8345,4
aw356,8441,8345,4
aw357,8466,8345,4
aw358,8468,8345,4
aw359,8474,8345,4
aw362,8490,8345,4
aw366,8502,8345,4
aw369,8511,8345,4
aw376,9929,8345,4
aw6,540,479,4
aw668,8288,8091,4
ax767,1572,1570,4
aza2233,17187,17029,4
azs01,16917,16071,4
azs02,16920,16071,4
azs05,17051,16071,4
b154,14244,8360,4
b233,15182,14605,4
b237,14230,8360,4
b983,16795,16780,4
bb22a,3359,3334,4
bb88,8307,8293,4
bb8855,7532,5777,4
bba11110,1025,1019,4
bba2,400,397,4
bba22,421,420,4
bba789,11441,11439,4
bbbbb,17193,17029,4
bbc2,536,532,4
bbe02,2130,2122,4
bcd123,14873,14732,4
bia333,8316,8293,4
bin147,5919,5527,4
bin456,11664,11663,4
bk01,14619,14605,4
bk111,3329,267,4
c,13462,13459,4
c0989,2505,2111,4
c89,104,65,4
cam611,13799,8360,4
can2,5754,5489,4
can3,5677,5489,4
can3a,381,379,4
cb668,15941,13687,4
cc104,386,380,4
cc234,15608,14606,4
cc618,1056,266,4
ccc01,2090,1788,4
ccv,16235,16153,4
ccv11,16228,16153,4
cde777,15230,15229,4
cds01,12946,12877,4
cg222,15235,15129,4
chun538,1552,628,4
ck6789,2912,472,4
cs1099,4138,4128,4
cs22b,414,413,4
cscs03,15208,15207,4
csd03,393,392,4
cv55,3098,1252,4
cx01,6263,6261,4
cx02,11402,11401,4
cx2m,12160,12159,4
dd618,1054,266,4
dd678,16793,16780,4
dd942,7191,7106,4
ddd8688,17115,17022,4
ddou136,12694,12680,4
ds168,4811,4700,4
ds389,16182,16143,4
dy22,8797,8341,4
e1771,8129,8090,4
e222e,11850,11823,4
e5,16162,16147,4
ee618,1051,266,4
fdx136,524,472,4
fdx1368,2315,472,4
ff668,8271,8091,4
fff11,17154,692,4
fff222,16691,13687,4
g178,16502,16158,4
g552,1261,1250,4
gg618,1000,266,4
gg8888,13189,13182,4
ggc03,5847,5541,4
ggh132,16159,16144,4
ggh133,16163,16144,4
ggh136,16161,16144,4
ggh137,16178,16144,4
ggh332,16192,16144,4
gkk551,16488,16149,4
gkk552,16497,16149,4
gx6688,15240,15239,4
h035,16338,16153,4
h339,14225,8360,4
hc101,2878,2074,4
hc123,672,661,4
he13566,12738,12722,4
hh123hh,14917,14903,4
hh333,704,661,4
hh618,1010,266,4
hh666,13946,13833,4
hh678hh,14905,14903,4
hh789hh,14904,14903,4
hh8899hh,13815,7106,4
hhh969,5030,5028,4
hj333,103,65,4
hj3333,3094,65,4
hjk11,7462,7105,4
hjk226,8306,7105,4
hjk888,7111,7103,4
hk1234,6065,5490,4
hk258,11950,11757,4
hk3456,6067,5490,4
hk357,1335,1101,4
hk898,8457,8345,4
hu11,8918,8341,4
hu22,8920,8341,4
hu33,8923,8341,4
hu44,8931,8341,4
hui1688,5656,5540,4
hui222,5956,5954,4
hui525,14360,14346,4
hui771,5544,5539,4
jc222,15710,15709,4
jc328,13415,5532,4
jh348,5459,5458,4
ji588,16277,16164,4
ji598,16253,16164,4
jie135,12692,12680,4
jj168,15690,15509,4
jj618,1048,266,4
jk588,16405,16164,4
jk589,16418,16164,4
jmpp,5072,4689,4
jmpp11,6154,4689,4
k083,121,55,4
k312,120,55,4
k8919,16799,16779,4
k985,16792,16781,4
kak08,12934,8341,4
kak111,8376,8341,4
kak222,8604,8341,4
kak333,15228,8341,4
kak335,8371,8341,4
kak456,14618,8341,4
kak558,8365,8341,4
kak668,8367,8341,4
kc5666,17290,17025,4
kh112,1332,1101,4
kj12,6231,6071,4
kj77,6233,6071,4
kk018,7140,7107,4
kk0920,13463,13459,4
kk1212,14276,7915,4
kk1314,7224,7106,4
kk1315,7243,7106,4
kk1316,7247,7106,4
kk133,7144,7106,4
kk1899,7142,7107,4
kk3888,16928,2074,4
kk517,16169,16145,4
kk6018,7137,7106,4
kk6019,7134,7106,4
kk618,1033,266,4
kk789kk,11646,7106,4
kk89kk,7169,7106,4
kk921,15910,12069,4
kk99kk99,8214,8173,4
kkk387,62,56,4
km4488,16297,16146,4
km7777,16303,16146,4
kp63,1346,1101,4
ks234,3022,2074,4
ku456,7732,7728,4
kus12,7735,7728,4
ky178,1343,1101,4
ky360,13400,13399,4
lcc188,2213,472,4
lin168,1246,1220,4
ll5678,15416,15264,4
ll618,1044,266,4
lll121,16096,16095,4
ls159,528,472,4
ls999,15845,15264,4
lz998,5704,5489,4
m0987,2486,2111,4
m177,3716,3334,4
min159,16061,16060,4
mm12k,4713,4694,4
mm13k,4710,4694,4
mm15k,4721,4694,4
mm3355,2311,1595,4
mm3388,12093,1595,4
mmm456,9417,9250,4
mq888,8314,8293,4
n16n,13188,13186,4
nb888,6969,6968,4
nie070,1996,1788,4
nie100,1982,1800,4
nn11,1575,619,4
nnn020,7908,7907,4
nv0831,17711,17709,4
ok1299,15456,2074,4
ok222,7782,7781,4
ok288,2508,1994,4
ok333,7783,7781,4
ok668,8273,8091,4
ok998,8269,8091,4
oo618,1023,266,4
pk132,15803,15195,4
pk133,15197,15195,4
pk166,15196,15195,4
pk169,15198,15195,4
pp345,714,620,4
ppp159,6055,5536,4
qin123,5551,5526,4
qin321,5575,5543,4
qin333,5558,5524,4
qin789,5578,5525,4
qq22qq,11820,11819,4
qq3322,1272,1213,4
qq618,1004,266,4
qq715,11979,11978,4
qq789qq,14933,14931,4
qq830,16168,16138,4
qq8818,1638,665,4
qqq9148,15250,5028,4
qqw222,17293,17025,4
qw1122,6347,5028,4
qw3338,8262,8091,4
qw558,8265,8091,4
qw68888,8267,8091,4
qwe121,13190,13186,4
qwe345,13568,13518,4
qwe979,13191,13186,4
s331,16243,16150,4
sa3344,4300,2000,4
sb998,5705,5489,4
sj333,15131,15130,4
sj998,5706,5489,4
sjsj929,1174,1133,4
sm606,1234,1213,4
sm998,5710,5489,4
ss480,7196,7106,4
ss7,7733,7728,4
ss808,7565,5777,4
ss921,12229,12069,4
ss9992,14130,12069,4
ss9993,17617,12069,4
ss99ss99,8298,8173,4
sss24,16205,16142,4
sss316,1600,465,4
st045,16257,16153,4
sw7592,1631,1114,4
sy188,15738,15737,4
sy998,5709,5489,4
t1125,10716,10710,4
t7,16198,16151,4
tg133,15232,15231,4
tin333,5555,5524,4
tin661,5547,5543,4
tong661,5548,5537,4
tt1125,10666,10663,4
tt801,7691,452,4
ty0188,1587,670,4
ty087,10100,519,4
ty1112,14864,14862,4
ty122,13184,13183,4
ty2255,17495,17335,4
ty24,526,519,4
uu567uu,3835,631,4
uu618,1016,266,4
uu999,16334,16151,4
uv,9775,8364,4
vh223,1339,1101,4
vip000,6335,6095,4
vip001,11595,6095,4
vip111,6336,6095,4
vip222,6337,6095,4
vip333,6338,6095,4
vip444,6339,6095,4
vip555,6340,6095,4
vip666,6341,6095,4
vip777,6342,6095,4
vip888,6343,6095,4
vip999,6344,6095,4
vv618,1069,266,4
vv6666,2288,1595,4
vv7777,2243,1595,4
vv8888,2228,1595,4
vv9999,2192,1595,4
vvvvv,17199,17029,4
wa412,2220,2000,4
wb22,611,478,4
we126,12995,2111,4
wei0808,13332,13328,4
wen02,2058,2056,4
whb689,10365,10345,4
wk100,12476,12069,4
wk23,12492,12069,4
wk33,12231,12069,4
wk789,12230,12069,4
wk900,11845,11841,4
wk9000,12493,12069,4
wk910,12494,12069,4
wk966,12268,12069,4
wp2,569,476,4
wq3399,8263,8091,4
wq373,2698,1531,4
wq555,2702,1531,4
wq668,8272,8091,4
wq738,2694,1531,4
wq888,8268,8091,4
ws111,12070,12069,4
wt777,16247,16153,4
ww328,1015,979,4
ww777,12232,12069,4
ww833,1046,979,4
ww88,8295,8173,4
ww8889,14859,12877,4
wwu99,8332,8293,4
x24,10059,8358,4
x333x,16564,16136,4
xm3,151,150,4
xm4,175,174,4
xt5678,15413,15264,4
xx003,12951,12949,4
xx004,12952,12949,4
xx005,13398,12949,4
xx333,7947,7919,4
xx7788,12878,12876,4
xx9998,13749,5489,4
xxw22,8320,8293,4
xxw222,8321,8293,4
xxx139,16596,9250,4
xxx984,15393,5538,4
y006,7710,5488,4
y138,5760,5491,4
y3777,5629,5488,4
y393,11778,5488,4
y444,6032,5488,4
y507,5628,5488,4
y664,5625,5488,4
y723,5627,5488,4
ya222,7575,7109,4
yb5678,15415,15264,4
yh0099,6536,2074,4
yh333,2209,2074,4
yh388,7110,7103,4
yh777,5505,1598,4
yhh123,12723,12682,4
yhh126,12724,12682,4
yhh127,12725,12682,4
yl0000,16284,16153,4
ym11,634,478,4
yt5,16694,7728,4
yxx111,11527,8293,4
yy360,13313,12949,4
yy618,1065,266,4
yy745,17309,452,4
yy887,14757,12560,4
yy88888,16730,14862,4
yys8888,6138,6083,4
yyw123,8303,8293,4
z8898,1255,1250,4
zb339,11237,11227,4
zp5582,17401,17335,4
zs622,10951,10934,4
zt138,16187,16138,4
zx01,8377,8358,4
zx02,8379,8358,4
zx03,8381,8358,4
zx04,8384,8358,4
zx05,8390,8358,4
zx06,8392,8358,4
zx07,8393,8358,4
zx08,8394,8358,4
zx09,8396,8358,4
zx10,8397,8358,4
zx11,8400,8358,4
zx12,8403,8358,4
zx138,13194,13186,4
zx15,8408,8358,4
zx16,8416,8358,4
zx17,8432,8358,4
zx18,8435,8358,4
zx19,8438,8358,4
zx20,8443,8358,4
zx21,8453,8358,4
zx23,8455,8358,4
zx25,8456,8358,4
zx26,8796,8358,4
zx27,9177,8358,4
zx28,11587,8358,4
zx29,11891,8358,4
zx31,12136,8358,4
zx32,13662,8358,4
zx668,8270,8091,4
zx669,8448,8091,4
zxb5050,15335,15195,4
zxb6060,15443,15195,4
zxc368,13195,13186,4
zxc706,17116,17022,4
zxl8,16534,16139,4
zyc8,16536,16139,4
zz618,1040,266,4
zz99zz,7201,7106,4
zz99zz99,8297,8173,4
zzk001,16500,16136,4
zzz789,13550,9250,4
