b888,14620,14571,5
bb1388,470,445,5
bb363636,469,445,5
bba1,397,387,5
bba11,420,387,5
bba111,423,387,5
bba1111,1019,387,5
bbc001,8211,6963,5
bbc002,14316,6963,5
bbc003,8193,6963,5
bbc005,12864,6963,5
bbc006,12877,6963,5
bbc007,8207,6963,5
bbc008,8212,6963,5
bbc009,14856,6963,5
bbc013,17655,6963,5
bbc1,532,531,5
bbc11,8209,6963,5
bbc12,10345,6963,5
bbe01,2122,2115,5
bin111,5527,5142,5
bin222,5528,5142,5
bin333,5529,5142,5
bin444,6870,5142,5
bin555,11663,5142,5
bnm555,15129,15126,5
bo123,1281,459,5
c104,380,377,5
c111,14606,14571,5
can2a,379,378,5
cc2288,15567,14571,5
chao121,12337,5142,5
ck04,15994,437,5
cs109,4128,4124,5
cs22a,413,409,5
cs22a1,1257,409,5
cs33,14,12,5
cs771,2381,2350,5
cscs02,15207,15206,5
csd02,392,388,5
cx1m,12159,12158,5
cxc0011,6261,3541,5
cxc0012,11401,3541,5
cxm1,12199,12158,5
d111,14607,14571,5
df11,6673,5140,5
ds65,16155,16135,5
dx99,12330,12328,5
e177,8090,8085,5
ee2ee,11839,11815,5
ew11,6095,5140,5
f888,3847,457,5
fg8899,13609,13526,5
g138,764,556,5
g139,766,556,5
gkk311,16144,16125,5
gkk312,16146,16125,5
gkk313,16149,16125,5
gkk315,16153,16125,5
gkk316,16156,16125,5
gkk317,16158,16125,5
gkk318,16164,16125,5
gkk319,16171,16125,5
gkk320,16554,16125,5
gp5678,15264,12658,5
guan212,5541,5142,5
gx345,13518,12658,5
h11,478,24,5
h222,14732,14571,5
he1356,12722,12658,5
he1357,12682,12658,5
hh22,661,24,5
hh32,16152,16135,5
hh33,16142,16135,5
hh567,7915,5144,5
hjk233,7106,7101,5
hjk288,7105,7101,5
hjk688,7108,7101,5
hjk889,7104,7101,5
hk2533,10934,445,5
hp663,13403,12658,5
hui111,5954,5142,5
hui313,11992,5142,5
hui323,14346,5142,5
hui333,5540,5142,5
j507,12125,448,5
jc111,15709,5142,5
jc121,5530,5142,5
jc1357,5532,5142,5
jh789,7917,5144,5
jia567,15509,5142,5
jj363,15195,5144,5
jj789,7914,5144,5
jk348,5458,5142,5
jun111,12455,5142,5
kk3388,6255,445,5
kk339339,5025,5021,5
kk369369,5120,5021,5
kk555888,15205,445,5
kk6788,472,445,5
kk811,16136,16134,5
kk8188,468,445,5
kk88kk88,8173,8085,5
kkww88,16376,16134,5
l345,7918,5144,5
lb333,15531,15126,5
ld123,15239,15126,5
lin147,11803,5142,5
lin369,11706,5142,5
lin456,6433,5142,5
men789,11439,5027,5
min369,16060,5142,5
mmm135,15229,15126,5
mmn111,11282,5027,5
nb999,6968,6963,5
nie010,7907,451,5
nk11,576,17,5
nk116,609,17,5
nk12,580,17,5
nk13,584,17,5
nk14,1282,17,5
nk15,600,17,5
nk16,603,17,5
nk17,614,17,5
nk18,617,17,5
nk19,619,17,5
nk20,622,17,5
nk21,625,17,5
nk22,628,17,5
nk23,631,17,5
nk24,6806,17,5
nk26,6807,17,5
nk27,13731,17,5
nk877,16071,17,5
nk922,13443,17,5
nv017,13186,13181,5
nv14,597,17,5
nv2211,13182,17,5
nv831,17709,7498,5
ok2,7781,7498,5
ok67,16236,16134,5
ok8878,13674,13673,5
pen111,16566,5142,5
pp65,16148,16135,5
qin666,5543,5142,5
qin777,5526,5142,5
qin888,5525,5142,5
qin999,5524,5142,5
qq1133,11857,11839,5
qq11qq,11819,11815,5
qq1qq3,11846,11819,5
qq22qq22,11823,11819,5
qq89,465,440,5
qq8qq8,11834,11815,5
qqwa480,1431,27,5
qw6677,1437,27,5
qw889,11757,27,5
qwas6688,1445,27,5
qwer1,7822,7821,5
qwer2,7870,7821,5
rr65,16139,16135,5
san313,5545,5142,5
sao121,5571,5142,5
sj111,15130,15126,5
sj929,1133,459,5
ss32,16165,16135,5
ss369369,6083,5021,5
sss,16095,16094,5
sss753,55,24,5
sy606,15737,448,5
tg123,15231,15126,5
tin666,5537,5142,5
tin777,5539,5142,5
ty00,650,25,5
ty1111,14862,25,5
ty123,692,25,5
ty16,7662,25,5
ty22,13183,25,5
ty313,629,25,5
ty34,12398,25,5
ty456,670,25,5
ty567,519,25,5
ty6785,641,25,5
ty789,635,25,5
ty818,665,25,5
ty955,12609,25,5
ty96,657,25,5
ty9951,17335,25,5
tyxp,620,25,5
uu66,512,17,5
vb01,261,21,5
vb02,262,21,5
vb03,263,21,5
vb04,264,21,5
vb07,265,21,5
vb08,266,21,5
vb09,16912,21,5
vb11,267,21,5
vb12,268,21,5
vvv393,1309,22,5
vvv444,15298,15126,5
vvv619,17092,457,5
w118,14730,14571,5
w231,5654,5141,5
w243,5653,5141,5
w331,16150,16134,5
w354,5650,5141,5
w8566,1514,22,5
w890,5491,5141,5
w896,5648,5141,5
wen01,2056,451,5
wk777,12068,11747,5
wk888,12069,11747,5
wp,476,24,5
wt55,16138,16135,5
wu1122,1525,439,5
wu1356,12680,12658,5
wu1357,12681,12658,5
wu666,5535,5142,5
ww993,1180,22,5
www383,1238,22,5
xc345,13519,12658,5
xm1,150,24,5
xm2,174,24,5
xx001,12949,12658,5
xx0011,13399,12658,5
xx002,12950,12658,5
xx0055,17630,12658,5
xx22,7816,3541,5
xxx333,7919,5144,5
xxx985,5538,5142,5
y002,1800,451,5
y01,1788,451,5
y456,5490,5141,5
y787,5488,5141,5
y992,5658,5141,5
y996,5647,5141,5
y998,5489,5141,5
ya666,7109,7101,5
yf001,7994,7987,5
yf0011,17225,7987,5
yf002,7996,7987,5
yf003,7997,7987,5
yf004,7998,7987,5
yf005,7999,7987,5
yf006,8000,7987,5
yf007,8001,7987,5
yf008,8003,7987,5
yf009,8005,7987,5
yf011,13328,7987,5
yf013,13687,7987,5
yh1288,7107,7101,5
yh288,7103,7101,5
yx888,11528,5027,5
yy65,16143,16135,5
zhao121,5536,5142,5
