kop,15323,15228,3
kr11,1007,103,3
ku111,8554,8415,3
ku88,15306,15131,3
kuss7,7736,7735,3
lbn123,15474,13550,3
lbn888,13604,13550,3
lh123,2396,1174,3
lh127,3691,1174,3
li2299,15419,7110,3
liu333,2693,1174,3
lll122,16097,16096,3
long123,16916,16913,3
long999,17452,16913,3
ltt755,17411,17401,3
lu1366,10302,8455,3
lx111,9006,8931,3
ly3333,9419,8270,3
lyj0904,10412,9871,3
lyy,12582,12476,3
lz168,5878,5704,3
min357,16062,16061,3
ming123,15475,13550,3
mk221,7472,7462,3
mm1122,7797,7783,3
mm1234,12686,12652,3
mm234,12219,11587,3
mm335,5029,1015,3
mm3366,4746,2311,3
mm778,4735,1052,3
mm832,3583,3570,3
mm88988,13040,13038,3
mmkk228,10098,8371,3
mmm789,9022,8435,3
n23,9884,9775,3
nb777,6970,6969,3
nba234,17523,9268,3
nie10,1985,1982,3
nie700,2001,1996,3
niu388,5685,5656,3
nm11,6652,6237,3
nn22,9877,9775,3
nn29,9887,9775,3
nnn030,7909,7908,3
nv222,17713,17711,3
nv880,17712,17711,3
ok1288,15457,15456,3
ok1688,12916,8390,3
ok8899,9807,8288,3
ok999,9973,8432,3
ou123,2477,1174,3
pin333,2716,1174,3
pp111,6150,5072,3
pp123,6155,6154,3
pp33,6194,6154,3
pp666,7121,7110,3
ppo258,5837,5720,3
q2,11816,5730,3
q3,10676,8429,3
qa01,8657,8466,3
qa02,8658,8466,3
qaz568,9478,8456,3
qi333,2729,1174,3
qin188,5666,5656,3
qin222,5563,5558,3
qin689,5554,5551,3
qq,858,672,3
qq23,8925,8393,3
qq234,9131,8379,3
qq266,17306,17293,3
qq337,2786,2698,3
qq56,9138,8379,3
qq58,9150,8379,3
qq667,15074,15072,3
qq668,4616,1052,3
qq68,9142,8379,3
qq688,12255,12211,3
qq688qq,14947,14905,3
qq699,12256,12211,3
qq699qq,14949,14905,3
qq832,16296,16187,3
qq833,16211,16168,3
qq900,15408,15131,3
qqaa1,14645,14618,3
qqaa10,14654,14618,3
qqaa12,14655,14618,3
qqaa13,14659,14618,3
qqaa2,14646,14618,3
qqaa3,14647,14618,3
qqaa5,14649,14618,3
qqaa6,14650,14618,3
qqaa7,14651,14618,3
qqaa8,14652,14618,3
qqaa9,14653,14618,3
qqww1,14622,14618,3
qw1112,4413,2694,3
qw1133,6348,6347,3
qw8818,1643,1638,3
qw8888,5785,5728,3
qw8899,8731,8262,3
qwe136,2276,2237,3
qwe236,16612,16488,3
qwe333,9060,8885,3
qwer,8109,7874,3
rk001,12856,8377,3
rui111,7936,7935,3
s531,17127,17115,3
sc8899,9825,8288,3
sff333,17291,17290,3
sh111,8557,8415,3
shen331,5557,5555,3
shi988,1962,1255,3
sj1,15313,5677,3
sj1234,6756,1174,3
sk102,4870,634,3
sos17,13068,8384,3
sq123,2735,1174,3
ss1191,12777,5030,3
ss368,15307,15131,3
ss480ss,7197,7196,3
ss5566,2232,2228,3
ss6633,2247,2243,3
ss776,7734,7733,3
sss111,1579,1335,3
sss135,2584,1174,3
sss338,15305,15131,3
sss996,1540,1320,3
st555,16274,16257,3
sw056,1875,1631,3
sw7535,2031,1631,3
sw819,2137,1631,3
sw878,1817,1631,3
sy001,5730,5709,3
sy678,16887,5709,3
sz000,2298,736,3
sz001,2249,736,3
sz002,2264,736,3
sz003,2279,736,3
sz004,2287,736,3
sz005,2309,736,3
sz7777,16179,16161,3
t035,16346,16338,3
tg333,15233,15232,3
tin331,5562,5555,3
ton138,8532,8441,3
ton326,8538,8441,3
ton368,8526,8441,3
ton377,8528,8441,3
ton550,8545,8441,3
ton666,8518,8441,3
ton777,8549,8441,3
ton888,8516,8441,3
tong331,5556,5555,3
tt1251,10717,10716,3
tt789,9488,8456,3
tt911,8337,8303,3
ty1113,14865,14864,3
ty222,3150,1587,3
ty2266,17496,17495,3
ty5989,1588,1587,3
uu745,17310,17309,3
uu789,16219,16193,3
uuu58,16544,16334,3
v30,749,64,3
v31,743,64,3
v40,17675,64,3
v88,6597,6336,3
v89,6595,6336,3
v9,6591,6336,3
v99,6594,6336,3
v9999,10748,8320,3
vip0001,13880,11595,3
vip1111,8304,6336,3
vip123,15316,6339,3
vip2222,6480,6337,3
vip3333,6379,6338,3
vip4444,6474,6339,3
vip6666,6475,6341,3
vip6688,6482,6340,3
vip7777,6476,6342,3
vip8888,6477,6343,3
vip9999,6478,6344,3
vv777,15006,14859,3
vvb63,8996,8371,3
vvv333,13598,13550,3
vvv999,2297,2288,3
w1233,1603,1552,3
w18,5514,5505,3
w1w2,11815,5730,3
waw666,9066,8371,3
wb5678,13620,5760,3
wb8888,13625,5760,3
wd8313,12281,12268,3
we11,3177,3094,3
we2288,17294,17293,3
wh5678,15439,15413,3
wh912,12280,12268,3
whb138,10371,10365,3
wk111,8491,8415,3
wk200,12524,12494,3
wk211,12525,12494,3
wk90000,12495,12493,3
wq1233,1601,1552,3
wq15,2720,2702,3
wq666,16279,16247,3
wq777,16267,16247,3
ws12,4592,1052,3
ws33,12334,12231,3
ws899,9829,8288,3
wsy1234,15337,15335,3
wu111,8446,8415,3
ww1388,17257,8390,3
ww3088,5970,5948,3
ww607,7063,7044,3
www168,5033,5030,3
www169,5049,5030,3
www30,2065,2058,3
www8999,5182,5030,3
wyw,8852,8314,3
x111,8983,8918,3
x19,11892,11891,3
x432,17054,16917,3
x69,9027,8400,3
xb123,2175,1174,3
xc2,8936,8796,3
xc3,8966,8392,3
xc8,9009,8392,3
xc9,9016,8392,3
xia999,1605,1552,3
xiao5566,10304,8455,3
xl123,1993,1174,3
xm111,8990,8918,3
xm5,152,151,3
xm77,15275,15230,3
xt098,2318,1174,3
xt2123,2055,1174,3
xu111,8574,8415,3
xw8888,16458,16418,3
xwy123,1979,1174,3
xx01,9179,9177,3
xx1212,2577,1174,3
xxx135,2680,1174,3
xxx138,15493,13550,3
xym123,10718,9417,3
xys123,11929,9417,3
ya331,5574,5555,3
ya333,7578,7575,3
yb123,2730,1174,3
yb135,2550,1174,3
yd1389,8331,8295,3
yh8899,9819,8288,3
ym9968,8659,8466,3
you288,5669,5656,3
yy022,16287,16284,3
yy0333,12930,8455,3
yy133,12935,8455,3
yy61,8395,8365,3
yy62,8605,8604,3
yy842,7741,7691,3
z677,4720,4710,3
z998,8402,8269,3
z999,7877,7874,3
zbh899,5661,5656,3
zbq,12581,12476,3
zd111,9001,8931,3
zdl,14810,14801,3
ze668,4612,1052,3
zhou123,2686,1174,3
zhou1234,4729,1174,3
zj,1949,1255,3
zj33,8387,8365,3
zk111,8561,8415,3
zk5678,7120,7110,3
zn111,15859,15845,3
zn445,16212,16159,3
zp111,8570,8415,3
zs111,9010,8415,3
zs21,8311,8298,3
zs22,8308,8298,3
zs23,8310,8298,3
zs27,8313,8298,3
zs3,1975,1396,3
zw899,9810,8288,3
zx111,8593,8415,3
zx155,9420,8416,3
zx667,10612,8448,3
zxb8080,15444,15443,3
zxc11,13834,9177,3
zxqa213,15090,8466,3
zxz115,1640,1429,3
zxz122,1644,1429,3
zxz125,1634,1429,3
zxz126,1656,1429,3
zz008,13247,13189,3
zz119,1625,1429,3
zz120,1620,1429,3
zz569,15590,15197,3
zz8855,16661,16534,3
zz88zz88,8215,8214,3
zzh36,10967,7462,3
zzk002,16509,16500,3
zzk003,16515,16500,3
zzk004,16520,16500,3
zzr0264,475,175,3
zzxx888,7951,7947,3
