"[{""BetTypeId"":84,""BetItems"":[10,15,23,25,28,46],""BetMoney"":12,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 10,15,23,25,28,46"",""SubBet"":[{""BetMoney"":2,""BetItems"":[10],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[15],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[23],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[25],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[28],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[46],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[33,41,46],""BetMoney"":6,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 33,41,46"",""SubBet"":[{""BetMoney"":2,""BetItems"":[33],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[41],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[46],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[13,27],""BetMoney"":4,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 13,27"",""SubBet"":[{""BetMoney"":2,""BetItems"":[13],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[27],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[12,39,45],""BetMoney"":6,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 12,39,45"",""SubBet"":[{""BetMoney"":2,""BetItems"":[12],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[39],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[45],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[1,3,5,25,32,33,41],""BetMoney"":14,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 01,03,05,25,32,33,41"",""SubBet"":[{""BetMoney"":2,""BetItems"":[1],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[3],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[5],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[25],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[32],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[33],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[41],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[4,31],""BetMoney"":4,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 04,31"",""SubBet"":[{""BetMoney"":2,""BetItems"":[4],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[31],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[3,9,13,18,23,25,30,32,34,48],""BetMoney"":20,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 03,09,13,18,23,25,30,32,34,48"",""SubBet"":[{""BetMoney"":2,""BetItems"":[3],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[9],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[13],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[18],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[23],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[25],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[30],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[32],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[34],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[48],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[7],""BetMoney"":2,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 07"",""SubBet"":[{""BetMoney"":2,""BetItems"":[7],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[7,14,16,17,23,25,38,42,43,44],""BetMoney"":20,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 07,14,16,17,23,25,38,42,43,44"",""SubBet"":[{""BetMoney"":2,""BetItems"":[7],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[14],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[16],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[17],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[23],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[25],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[38],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[42],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[43],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[44],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[5,33,39,42,44],""BetMoney"":10,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 05,33,39,42,44"",""SubBet"":[{""BetMoney"":2,""BetItems"":[5],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[33],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[39],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[42],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[44],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[2,13,17,19,23,27,33,47],""BetMoney"":16,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 02,13,17,19,23,27,33,47"",""SubBet"":[{""BetMoney"":2,""BetItems"":[2],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[13],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[17],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[19],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[23],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[27],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[33],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[47],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[9,14,36,46,49],""BetMoney"":10,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 09,14,36,46,49"",""SubBet"":[{""BetMoney"":2,""BetItems"":[9],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[14],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[36],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[46],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[49],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[3,23,35,37,42,44,45,49],""BetMoney"":16,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 03,23,35,37,42,44,45,49"",""SubBet"":[{""BetMoney"":2,""BetItems"":[3],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[23],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[35],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[37],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[42],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[44],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[45],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[49],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[37],""BetMoney"":2,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 37"",""SubBet"":[{""BetMoney"":2,""BetItems"":[37],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[3,5,22,23,26,39],""BetMoney"":12,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 03,05,22,23,26,39"",""SubBet"":[{""BetMoney"":2,""BetItems"":[3],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[5],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[22],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[23],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[26],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[39],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[13,35,45],""BetMoney"":6,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 13,35,45"",""SubBet"":[{""BetMoney"":2,""BetItems"":[13],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[35],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[45],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[30,33,46],""BetMoney"":6,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 30,33,46"",""SubBet"":[{""BetMoney"":2,""BetItems"":[30],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[33],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[46],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[5,12,22,30,35,39,41,43],""BetMoney"":16,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 05,12,22,30,35,39,41,43"",""SubBet"":[{""BetMoney"":2,""BetItems"":[5],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[12],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[22],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[30],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[35],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[39],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[41],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[43],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[11,17,20,34,39,41,42,43,47],""BetMoney"":18,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 11,17,20,34,39,41,42,43,47"",""SubBet"":[{""BetMoney"":2,""BetItems"":[11],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[17],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[20],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[34],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[39],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[41],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[42],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[43],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[47],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[18],""BetMoney"":2,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 18"",""SubBet"":[{""BetMoney"":2,""BetItems"":[18],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[5,44],""BetMoney"":4,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 05,44"",""SubBet"":[{""BetMoney"":2,""BetItems"":[5],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[44],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[1,4,21,35,42,47],""BetMoney"":12,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 01,04,21,35,42,47"",""SubBet"":[{""BetMoney"":2,""BetItems"":[1],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[4],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[21],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[35],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[42],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[47],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[8,11,30,41],""BetMoney"":8,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 08,11,30,41"",""SubBet"":[{""BetMoney"":2,""BetItems"":[8],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[11],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[30],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[41],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[10],""BetMoney"":2,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 10"",""SubBet"":[{""BetMoney"":2,""BetItems"":[10],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[8],""BetMoney"":2,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 08"",""SubBet"":[{""BetMoney"":2,""BetItems"":[8],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[5,11,24,27,32,33,38,42,45,46],""BetMoney"":20,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 05,11,24,27,32,33,38,42,45,46"",""SubBet"":[{""BetMoney"":2,""BetItems"":[5],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[11],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[24],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[27],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[32],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[33],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[38],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[42],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[45],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[46],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[11,14,19,26,33,40,47,48],""BetMoney"":16,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 11,14,19,26,33,40,47,48"",""SubBet"":[{""BetMoney"":2,""BetItems"":[11],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[14],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[19],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[26],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[33],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[40],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[47],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[48],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[2,14,17,18,19,33,35,39,47,48],""BetMoney"":20,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 02,14,17,18,19,33,35,39,47,48"",""SubBet"":[{""BetMoney"":2,""BetItems"":[2],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[14],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[17],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[18],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[19],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[33],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[35],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[39],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[47],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[48],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[9,14,17,34,43,47,49],""BetMoney"":14,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 09,14,17,34,43,47,49"",""SubBet"":[{""BetMoney"":2,""BetItems"":[9],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[14],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[17],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[34],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[43],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[47],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[49],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[25],""BetMoney"":2,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 25"",""SubBet"":[{""BetMoney"":2,""BetItems"":[25],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[10,14,30,36,41],""BetMoney"":10,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 10,14,30,36,41"",""SubBet"":[{""BetMoney"":2,""BetItems"":[10],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[14],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[30],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[36],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[41],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[37,44],""BetMoney"":4,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 37,44"",""SubBet"":[{""BetMoney"":2,""BetItems"":[37],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[44],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[10,14,36],""BetMoney"":6,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 10,14,36"",""SubBet"":[{""BetMoney"":2,""BetItems"":[10],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[14],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[36],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[10,19,28],""BetMoney"":6,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 10,19,28"",""SubBet"":[{""BetMoney"":2,""BetItems"":[10],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[19],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[28],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[1,12,21,23,28,36,41,45],""BetMoney"":16,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 01,12,21,23,28,36,41,45"",""SubBet"":[{""BetMoney"":2,""BetItems"":[1],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[12],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[21],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[23],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[28],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[36],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[41],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[45],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[14,18,26,29,41,43,44,46,49],""BetMoney"":18,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 14,18,26,29,41,43,44,46,49"",""SubBet"":[{""BetMoney"":2,""BetItems"":[14],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[18],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[26],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[29],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[41],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[43],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[44],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[46],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[49],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[1,6,9,18,20,21,38],""BetMoney"":14,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 01,06,09,18,20,21,38"",""SubBet"":[{""BetMoney"":2,""BetItems"":[1],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[6],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[9],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[18],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[20],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[21],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[38],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[13,16,36,37],""BetMoney"":8,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 13,16,36,37"",""SubBet"":[{""BetMoney"":2,""BetItems"":[13],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[16],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[36],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[37],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[30],""BetMoney"":2,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 30"",""SubBet"":[{""BetMoney"":2,""BetItems"":[30],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[7,16,18,23,34,37,39,45],""BetMoney"":16,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 07,16,18,23,34,37,39,45"",""SubBet"":[{""BetMoney"":2,""BetItems"":[7],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[16],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[18],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[23],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[34],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[37],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[39],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[45],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[2,4,7,8,32,34,39,42,48],""BetMoney"":18,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 02,04,07,08,32,34,39,42,48"",""SubBet"":[{""BetMoney"":2,""BetItems"":[2],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[4],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[7],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[8],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[32],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[34],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[39],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[42],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[48],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[26],""BetMoney"":2,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 26"",""SubBet"":[{""BetMoney"":2,""BetItems"":[26],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[14,25],""BetMoney"":4,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 14,25"",""SubBet"":[{""BetMoney"":2,""BetItems"":[14],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[25],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[41],""BetMoney"":2,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 41"",""SubBet"":[{""BetMoney"":2,""BetItems"":[41],""Odds"":""1.1""}]}]"
"[{""BetTypeId"":84,""BetItems"":[1,12,17,19,24,29,40],""BetMoney"":14,""BetName"":""\u4e00\u7c92\u4efb\u4e2d 01,12,17,19,24,29,40"",""SubBet"":[{""BetMoney"":2,""BetItems"":[1],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[12],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[17],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[19],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[24],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[29],""Odds"":""1.1""},{""BetMoney"":2,""BetItems"":[40],""Odds"":""1.1""}]}]"
